score,opponent_score,best_roll,win_prob
63,44,4,0.764359
63,45,4,0.772007
63,46,5,0.760385
63,47,5,0.764634
63,48,0,0.773431
63,49,0,0.759377
63,50,5,0.716296
63,51,6,0.717114
63,52,6,0.686441
63,53,6,0.693699
63,54,6,0.652139
63,55,6,0.676061
63,56,0,0.639199
63,57,5,0.655555
63,58,6,0.651201
63,59,0,0.653283
63,60,6,0.610113
63,61,6,0.585321
63,62,7,0.609937
63,63,0,0.553853
63,64,6,0.547633
63,65,6,0.538826
63,66,6,0.527482
63,67,6,0.531231
63,68,0,0.535617
63,69,7,0.489789
63,70,0,0.446147
63,71,7,0.459387
63,72,7,0.448272
63,73,7,0.428684
63,74,7,0.423817
63,75,7,0.395561
63,76,7,0.377563
63,77,0,0.364134
63,78,0,0.386403
63,79,0,0.361149
63,80,9,0.350709
63,81,9,0.326204
63,82,0,0.311154
63,83,9,0.280410
63,84,9,0.205539
63,85,9,0.284328
63,86,9,0.263691
63,87,10,0.254930
63,88,10,0.221366
63,89,10,0.210502
63,90,0,0.142596
63,91,0,0.099424
63,92,10,0.176123
63,93,10,0.126054
63,94,10,0.126054
63,95,10,0.126054
63,96,10,0.126054
63,97,10,0.126054
63,98,10,0.000263
63,99,10,0.126054
64,0,4,0.917015
64,1,4,0.914829
64,2,4,0.912012
64,3,4,0.911048
64,4,4,0.903896
64,5,4,0.901749
64,6,0,0.909754
64,7,4,0.906489
64,8,0,0.914412
64,9,0,0.887567
64,10,5,0.892027
64,11,4,0.874320
64,12,6,0.891972
64,13,4,0.852338
64,14,5,0.873704
64,15,5,0.871958
64,16,5,0.873061
64,17,0,0.863738
64,18,0,0.876256
64,19,5,0.850434
64,20,4,0.818585
64,21,5,0.841032
64,22,6,0.834499
64,23,6,0.826049
64,24,6,0.823782
64,25,6,0.815824
64,26,5,0.789078
64,27,0,0.783885
64,28,5,0.804766
64,29,6,0.792184
64,30,6,0.784515
64,31,7,0.773667
64,32,7,0.742992
64,33,8,0.814661
64,34,5,0.758221
64,35,9,0.765995
64,36,9,0.791910
64,37,10,0.800034
64,38,0,0.800864
64,39,0,0.828971
64,40,8,0.797984
64,41,0,0.759974
64,42,3,0.773572
64,43,4,0.773236
64,44,4,0.777930
64,45,4,0.770644
64,46,0,0.786503
64,47,0,0.786600
64,48,0,0.768679
64,49,0,0.749958
64,50,5,0.733402
64,51,5,0.709281
64,52,6,0.726809
64,53,6,0.671596
64,54,6,0.701971
64,55,3,0.626721
64,56,6,0.675893
64,57,5,0.664595
64,58,0,0.660979
64,59,0,0.681030
64,60,6,0.612005
64,61,7,0.619444
64,62,0,0.581321
64,63,6,0.571060
64,64,6,0.558442
64,65,6,0.550227
64,66,6,0.544963
64,67,5,0.528640
64,68,0,0.551377
64,69,0,0.517137
64,70,7,0.482559
64,71,7,0.473427
64,72,7,0.456200
64,73,7,0.447687
64,74,7,0.421972
64,75,0,0.423889
64,76,0,0.376447
64,77,7,0.403725
64,78,8,0.400406
64,79,8,0.380496
64,80,8,0.344785
64,81,0,0.355101
64,82,9,0.317417
64,83,0,0.252095
64,84,9,0.303291
64,85,9,0.298250
64,86,9,0.276179
64,87,9,0.248591
64,88,9,0.236652
64,89,0,0.167826
64,90,0,0.147959
64,91,10,0.211562
64,92,10,0.188727
64,93,10,0.135769
64,94,10,0.135769
64,95,10,0.135769
64,96,10,0.135769
64,97,10,0.000850
64,98,10,0.135769
64,99,10,0.135769
65,0,4,0.922165
65,1,4,0.915508
65,2,4,0.916055
65,3,4,0.910883
65,4,4,0.912492
65,5,0,0.894956
65,6,4,0.911265
65,7,0,0.914055
65,8,0,0.909162
65,9,0,0.931820
65,10,4,0.880358
65,11,5,0.901134
65,12,3,0.854395
65,13,4,0.873254
65,14,5,0.875025
65,15,5,0.869924
65,16,4,0.871354
65,17,0,0.878679
65,18,0,0.864218
65,19,0,0.876532
65,20,4,0.838593
65,21,5,0.829592
65,22,5,0.827343
65,23,6,0.824778
65,24,5,0.804620
65,25,4,0.807890
65,26,0,0.797167
65,27,0,0.820327
65,28,5,0.786395
65,29,0,0.780007
65,30,6,0.773234
65,31,0,0.766283
65,32,0,0.755036
65,33,0,0.710691
65,34,8,0.782430
65,35,9,0.799896
65,36,5,0.770959
65,37,0,0.819303
65,38,0,0.841610
65,39,0,0.814585
65,40,0,0.781278
65,41,3,0.778347
65,42,0,0.793825
65,43,3,0.774757
65,44,4,0.786561
65,45,4,0.793556
65,46,4,0.765289
65,47,0,0.798308
65,48,0,0.803677
65,49,0,0.796256
65,50,5,0.730719
65,51,6,0.735243
65,52,5,0.694118
65,53,6,0.747636
65,54,3,0.641273
65,55,6,0.686734
65,56,6,0.685510
65,57,6,0.684264
65,58,6,0.666066
65,59,6,0.658192
65,60,6,0.654187
65,61,0,0.608421
65,62,6,0.593834
65,63,6,0.583900
65,64,6,0.567202
65,65,6,0.557872
65,66,6,0.554131
65,67,6,0.551843
65,68,0,0.521420
65,69,6,0.506528
65,70,7,0.502880
65,71,7,0.475721
65,72,7,0.470633
65,73,7,0.449425
65,74,0,0.446424
65,75,0,0.404756
65,76,7,0.413057
65,77,7,0.417627
65,78,8,0.401120
65,79,0,0.415627
65,80,0,0.385816
65,81,8,0.327784
65,82,0,0.275031
65,83,9,0.324292
65,84,9,0.318650
65,85,9,0.281545
65,86,9,0.288336
65,87,9,0.251550
65,88,0,0.203414
65,89,0,0.188035
65,90,10,0.229395
65,91,10,0.202260
65,92,10,0.198776
65,93,10,0.143603
65,94,10,0.143603
65,95,10,0.143603
65,96,10,0.002234
65,97,10,0.143603
65,98,10,0.143603
65,99,10,0.143603
66,0,4,0.925443
66,1,5,0.928955
66,2,4,0.917511
66,3,5,0.923389
66,4,0,0.915001
66,5,0,0.924508
66,6,0,0.920382
66,7,0,0.925564
66,8,0,0.922498
66,9,0,0.910799
66,10,5,0.909339
66,11,3,0.872608
66,12,5,0.891423
66,13,5,0.887607
66,14,5,0.883321
66,15,5,0.885106
66,16,0,0.888240
66,17,0,0.902089
66,18,0,0.886441
66,19,0,0.873166
66,20,5,0.861053
66,21,5,0.855779
66,22,5,0.835032
66,23,6,0.833525
66,24,5,0.839987
66,25,0,0.792753
66,26,0,0.822237
66,27,6,0.836404
66,28,5,0.831978
66,29,6,0.800210
66,30,6,0.798391
66,31,7,0.822184
66,32,3,0.734718
66,33,7,0.764527
66,34,0,0.819585
66,35,8,0.780108
66,36,9,0.816672
66,37,1,0.775557
66,38,10,0.825113
66,39,0,0.838021
66,40,2,0.788737
66,41,0,0.816380
66,42,3,0.791741
66,43,3,0.792672
66,44,3,0.773616
66,45,4,0.806971
66,46,0,0.807373
66,47,0,0.807688
66,48,0,0.799029
66,49,0,0.756689
66,50,5,0.757517
66,51,5,0.714253
66,52,6,0.739022
66,53,3,0.663952
66,54,6,0.707146
66,55,6,0.694504
66,56,0,0.688046
66,57,0,0.694794
66,58,0,0.704077
66,59,6,0.672509
66,60,0,0.681371
66,61,6,0.620981
66,62,6,0.599643
66,63,6,0.586551
66,64,6,0.583182
66,65,6,0.564518
66,66,6,0.558562
66,67,0,0.559919
66,68,0,0.602775
66,69,0,0.563724
66,70,6,0.499381
66,71,0,0.507402
66,72,6,0.463488
66,73,0,0.468410
66,74,0,0.437325
66,75,7,0.441611
66,76,0,0.407046
66,77,7,0.431707
66,78,8,0.418258
66,79,0,0.398842
66,80,8,0.392495
66,81,0,0.293065
66,82,8,0.342266
66,83,8,0.285037
66,84,9,0.300349
66,85,9,0.298921
66,86,0,0.229338
66,87,9,0.295612
66,88,0,0.192160
66,89,9,0.264024
66,90,10,0.224488
66,91,10,0.209980
66,92,10,0.149609
66,93,10,0.149609
66,94,10,0.149609
66,95,10,0.004952
66,96,10,0.149609
66,97,10,0.149609
66,98,10,0.149609
66,99,10,0.149609
67,0,4,0.930401
67,1,4,0.921603
67,2,5,0.935999
67,3,0,0.908604
67,4,4,0.919192
67,5,4,0.922155
67,6,4,0.920584
67,7,0,0.929230
67,8,0,0.946943
67,9,0,0.921963
67,10,3,0.880138
67,11,4,0.889718
67,12,5,0.890918
67,13,5,0.885892
67,14,4,0.880290
67,15,5,0.885288
67,16,4,0.884189
67,17,0,0.888526
67,18,0,0.891471
67,19,0,0.898389
67,20,4,0.854127
67,21,5,0.848370
67,22,5,0.834464
67,23,6,0.847991
67,24,3,0.805650
67,25,0,0.827507
67,26,4,0.818515
67,27,0,0.832767
67,28,0,0.822293
67,29,0,0.827864
67,30,0,0.772504
67,31,0,0.777813
67,32,6,0.783956
67,33,0,0.737139
67,34,0,0.737952
67,35,8,0.830204
67,36,4,0.780033
67,37,9,0.847014
67,38,2,0.777333
67,39,0,0.815494
67,40,0,0.822167
67,41,0,0.804077
67,42,3,0.790512
67,43,3,0.794217
67,44,3,0.808675
67,45,3,0.768716
67,46,0,0.805339
67,47,0,0.818610
67,48,0,0.810180
67,49,0,0.831301
67,50,4,0.744017
67,51,6,0.763792
67,52,3,0.682133
67,53,6,0.731404
67,54,6,0.720031
67,55,6,0.706992
67,56,6,0.701662
67,57,0,0.699556
67,58,6,0.696028
67,59,0,0.677751
67,60,6,0.639917
67,61,6,0.634614
67,62,6,0.622510
67,63,6,0.588537
67,64,0,0.578028
67,65,6,0.589846
67,66,0,0.562675
67,67,6,0.572356
67,68,6,0.548153
67,69,6,0.530874
67,70,0,0.539392
67,71,6,0.487918
67,72,7,0.517337
67,73,0,0.458814
67,74,6,0.440081
67,75,0,0.450090
67,76,7,0.432741
67,77,0,0.417453
67,78,0,0.446846
67,79,8,0.427075
67,80,0,0.332559
67,81,8,0.338293
67,82,8,0.318970
67,83,8,0.320482
67,84,8,0.202282
67,85,8,0.303957
67,86,9,0.312229
67,87,0,0.218041
67,88,9,0.264017
67,89,9,0.255212
67,90,10,0.225236
67,91,0,0.178128
67,92,10,0.153978
67,93,10,0.153978
67,94,10,0.009473
67,95,10,0.153978
67,96,10,0.153978
67,97,10,0.153978
67,98,10,0.153978
67,99,10,0.153978
68,0,4,0.932145
68,1,5,0.934900
68,2,3,0.919297
68,3,5,0.930618
68,4,4,0.930659
68,5,4,0.922353
68,6,4,0.930953
68,7,0,0.930066
68,8,0,0.939889
68,9,0,0.922168
68,10,5,0.908845
68,11,5,0.908930
68,12,4,0.883234
68,13,5,0.898682
68,14,4,0.895368
68,15,5,0.898305
68,16,0,0.899263
68,17,5,0.894476
68,18,0,0.898580
68,19,5,0.881386
68,20,4,0.864643
68,21,4,0.858172
68,22,5,0.863713
68,23,3,0.823395
68,24,0,0.834953
68,25,5,0.831836
68,26,5,0.848006
68,27,6,0.855102
68,28,5,0.857745
68,29,6,0.843688
68,30,5,0.785672
68,31,6,0.823126
68,32,6,0.813073
68,33,6,0.781071
68,34,7,0.784129
68,35,8,0.795969
68,36,8,0.851946
68,37,1,0.780093
68,38,0,0.835070
68,39,6,0.800202
68,40,0,0.819962
68,41,2,0.809771
68,42,2,0.801517
68,43,3,0.815894
68,44,0,0.791016
68,45,0,0.827096
68,46,0,0.819977
68,47,0,0.825416
68,48,0,0.828089
68,49,0,0.802300
68,50,5,0.777162
68,51,3,0.718721
68,52,5,0.747622
68,53,6,0.752484
68,54,6,0.730341
68,55,6,0.718968
68,56,5,0.712058
68,57,0,0.704000
68,58,0,0.708060
68,59,0,0.691032
68,60,6,0.669926
68,61,5,0.631026
68,62,6,0.635360
68,63,6,0.623648
68,64,6,0.600632
68,65,0,0.595244
68,66,5,0.567067
68,67,6,0.589004
68,68,0,0.584067
68,69,0,0.629852
68,70,6,0.525811
68,71,0,0.568650
68,72,0,0.464383
68,73,6,0.448623
68,74,6,0.478580
68,75,6,0.397225
68,76,8,0.472776
68,77,6,0.415933
68,78,8,0.431647
68,79,0,0.390296
68,80,7,0.357246
68,81,8,0.399952
68,82,0,0.306170
68,83,8,0.335279
68,84,8,0.304129
68,85,8,0.329739
68,86,0,0.249667
68,87,8,0.309845
68,88,9,0.313504
68,89,8,0.202421
68,90,0,0.188242
68,91,9,0.165373
68,92,9,0.165373
68,93,10,0.015924
68,94,9,0.165373
68,95,9,0.165373
68,96,9,0.165373
68,97,9,0.165373
68,98,9,0.165373
68,99,9,0.165373
69,0,5,0.954321
69,1,3,0.922476
69,2,4,0.934846
69,3,4,0.935315
69,4,4,0.930556
69,5,4,0.931923
69,6,0,0.940224
69,7,0,0.945640
69,8,0,0.927981
69,9,0,0.930901
69,10,4,0.912284
69,11,4,0.904567
69,12,4,0.908084
69,13,4,0.897269
69,14,4,0.909298
69,15,0,0.879870
69,16,4,0.897899
69,17,0,0.901524
69,18,0,0.890649
69,19,0,0.919597
69,20,4,0.867952
69,21,5,0.880731
69,22,3,0.822717
69,23,5,0.854199
69,24,5,0.853956
69,25,0,0.853311
69,26,4,0.842372
69,27,0,0.861620
69,28,0,0.841414
69,29,0,0.871084
69,30,0,0.807619
69,31,0,0.799052
69,32,0,0.810324
69,33,6,0.799747
69,34,0,0.749751
69,35,0,0.761277
69,36,5,0.790653
69,37,8,0.831562
69,38,9,0.811039
69,39,5,0.804959
69,40,7,0.827449
69,41,2,0.815151
69,42,8,0.836228
69,43,0,0.812017
69,44,3,0.819062
69,45,3,0.827060
69,46,0,0.838571
69,47,0,0.839599
69,48,0,0.836203
69,49,5,0.823950
69,50,4,0.746827
69,51,0,0.796544
69,52,5,0.778970
69,53,5,0.757545
69,54,6,0.757163
69,55,5,0.732561
69,56,6,0.739540
69,57,0,0.707616
69,58,5,0.721544
69,59,0,0.711011
69,60,6,0.679932
69,61,6,0.675092
69,62,5,0.639649
69,63,6,0.657083
69,64,0,0.623553
69,65,6,0.612249
69,66,6,0.614574
69,67,5,0.588389
69,68,6,0.596170
69,69,0,0.567731
69,70,7,0.592138
69,71,0,0.508584
69,72,6,0.520053
69,73,7,0.521512
69,74,6,0.482863
69,75,6,0.497831
69,76,6,0.436276
69,77,8,0.486573
69,78,5,0.370148
69,79,7,0.432269
69,80,8,0.430432
69,81,8,0.378800
69,82,8,0.406777
69,83,8,0.296260
69,84,8,0.345029
69,85,7,0.225610
69,86,8,0.341360
69,87,8,0.337987
69,88,8,0.292020
69,89,8,0.317894
69,90,9,0.200802
69,91,9,0.275299
69,92,10,0.023888
69,93,9,0.174660
69,94,9,0.174660
69,95,9,0.174660
69,96,9,0.174660
69,97,9,0.174660
69,98,9,0.174660
69,99,10,0.023888
70,0,3,0.932639
70,1,4,0.942427
70,2,4,0.942343
70,3,4,0.939958
70,4,5,0.942657
70,5,0,0.935983
70,6,4,0.940483
70,7,0,0.945548
70,8,0,0.952984
70,9,0,0.935921
70,10,4,0.920121
70,11,5,0.923872
70,12,4,0.908148
70,13,5,0.920336
70,14,0,0.902096
70,15,0,0.912403
70,16,0,0.914120
70,17,0,0.912771
70,18,0,0.910157
70,19,0,0.893699
70,20,5,0.893451
70,21,4,0.860386
70,22,5,0.869560
70,23,5,0.866322
70,24,5,0.871246
70,25,5,0.861290
70,26,0,0.864376
70,27,0,0.875917
70,28,0,0.842922
70,29,0,0.844953
70,30,6,0.833184
70,31,6,0.835927
70,32,6,0.823323
70,33,6,0.806517
70,34,7,0.862272
70,35,0,0.758951
70,36,8,0.830461
70,37,8,0.829401
70,38,0,0.855360
70,39,9,0.831266
70,40,7,0.828141
70,41,8,0.855392
70,42,0,0.823686
70,43,2,0.814897
70,44,0,0.847932
70,45,3,0.831341
70,46,3,0.843715
70,47,0,0.843471
70,48,4,0.845750
70,49,0,0.830793
70,50,0,0.829931
70,51,5,0.803400
70,52,5,0.781865
70,53,5,0.784129
70,54,5,0.748949
70,55,6,0.762232
70,56,0,0.722849
70,57,5,0.744372
70,58,5,0.747725
70,59,0,0.730830
70,60,6,0.701469
70,61,5,0.678708
70,62,6,0.684290
70,63,0,0.635866
70,64,6,0.639199
70,65,6,0.635276
70,66,6,0.614064
70,67,6,0.626713
70,68,0,0.609704
70,69,7,0.606054
70,70,0,0.518086
70,71,6,0.553853
70,72,7,0.548881
70,73,6,0.511447
70,74,7,0.531107
70,75,6,0.460608
70,76,7,0.508796
70,77,4,0.414424
70,78,0,0.481914
70,79,7,0.462191
70,80,7,0.424658
70,81,8,0.439061
70,82,7,0.342462
70,83,8,0.416140
70,84,0,0.281336
70,85,8,0.354616
70,86,8,0.353307
70,87,8,0.333611
70,88,8,0.348651
70,89,8,0.234469
70,90,9,0.329174
70,91,10,0.114506
70,92,9,0.181574
70,93,9,0.181574
70,94,9,0.181574
70,95,9,0.181574
70,96,9,0.181574
70,97,9,0.181574
70,98,10,0.032426
70,99,9,0.181574
71,0,4,0.947621
71,1,4,0.946468
71,2,4,0.941279
71,3,4,0.943749
71,4,4,0.939516
71,5,4,0.950225
71,6,0,0.952301
71,7,0,0.945320
71,8,4,0.942647
71,9,0,0.934352
71,10,4,0.925598
71,11,0,0.914118
71,12,5,0.932494
71,13,0,0.894956
71,14,4,0.909754
71,15,4,0.909068
71,16,4,0.906388
71,17,0,0.919092
71,18,0,0.927203
71,19,0,0.914232
71,20,3,0.860786
71,21,4,0.884335
71,22,5,0.874947
71,23,5,0.866802
71,24,4,0.864420
71,25,0,0.870667
71,26,4,0.860406
71,27,0,0.872188
71,28,0,0.848756
71,29,0,0.884652
71,30,4,0.811189
71,31,5,0.808375
71,32,0,0.817398
71,33,0,0.800086
71,34,2,0.774360
71,35,0,0.832845
71,36,0,0.765325
71,37,8,0.837793
71,38,8,0.842375
71,39,9,0.830954
71,40,7,0.862208
71,41,0,0.845165
71,42,2,0.836053
71,43,0,0.855788
71,44,3,0.826278
71,45,3,0.848860
71,46,3,0.829906
71,47,0,0.886608
71,48,0,0.870840
71,49,0,0.840503
71,50,5,0.823636
71,51,5,0.803544
71,52,5,0.810963
71,53,5,0.769177
71,54,5,0.789584
71,55,0,0.725253
71,56,5,0.766261
71,57,5,0.762958
71,58,5,0.749571
71,59,0,0.798251
71,60,5,0.696231
71,61,5,0.710067
71,62,0,0.676225
71,63,5,0.666028
71,64,6,0.655443
71,65,6,0.643593
71,66,6,0.647874
71,67,5,0.615239
71,68,5,0.647303
71,69,0,0.621200
71,70,6,0.581321
71,71,6,0.577207
71,72,6,0.551333
71,73,7,0.558138
71,74,6,0.492598
71,75,7,0.550304
71,76,4,0.431350
71,77,7,0.491416
71,78,7,0.520854
71,79,7,0.467323
71,80,7,0.473043
71,81,0,0.409722
71,82,8,0.456878
71,83,0,0.301719
71,84,7,0.373617
71,85,8,0.371657
71,86,8,0.355051
71,87,8,0.368739
71,88,0,0.301719
71,89,8,0.366350
71,90,10,0.167872
71,91,9,0.262467
71,92,8,0.187468
71,93,8,0.187468
71,94,8,0.187468
71,95,8,0.187468
71,96,8,0.187468
71,97,10,0.040389
71,98,8,0.187468
71,99,8,0.187468
72,0,4,0.954880
72,1,4,0.949958
72,2,4,0.953545
72,3,4,0.944239
72,4,5,0.951336
72,5,0,0.943711
72,6,4,0.949165
72,7,0,0.951136
72,8,0,0.954809
72,9,0,0.962800
72,10,4,0.926338
72,11,5,0.941145
72,12,4,0.909342
72,13,5,0.924508
72,14,4,0.923958
72,15,4,0.919837
72,16,5,0.924427
72,17,4,0.920878
72,18,0,0.932334
72,19,0,0.910711
72,20,5,0.902584
72,21,5,0.902815
72,22,5,0.895023
72,23,5,0.891970
72,24,5,0.886036
72,25,5,0.882782
72,26,4,0.850020
72,27,5,0.877535
72,28,0,0.901922
72,29,5,0.868040
72,30,6,0.861474
72,31,6,0.854738
72,32,6,0.861463
72,33,6,0.805782
72,34,6,0.839250
72,35,7,0.805174
72,36,7,0.851473
72,37,8,0.859404
72,38,0,0.847913
72,39,9,0.864648
72,40,0,0.855034
72,41,7,0.838756
72,42,0,0.878409
72,43,0,0.840324
72,44,7,0.838024
72,45,3,0.842447
72,46,3,0.863613
72,47,0,0.860741
72,48,0,0.889682
72,49,0,0.873414
72,50,4,0.820282
72,51,5,0.829683
72,52,5,0.792300
72,53,5,0.814728
72,54,5,0.739999
72,55,5,0.786600
72,56,5,0.784680
72,57,0,0.786297
72,58,0,0.778098
72,59,5,0.752241
72,60,5,0.764202
72,61,0,0.680698
72,62,5,0.694456
72,63,5,0.683255
72,64,6,0.665984
72,65,6,0.662634
72,66,5,0.650113
72,67,0,0.667441
72,68,0,0.600048
72,69,5,0.608421
72,70,7,0.612356
72,71,6,0.578891
72,72,7,0.584132
72,73,6,0.545234
72,74,7,0.574514
72,75,0,0.495554
72,76,7,0.535617
72,77,7,0.525428
72,78,7,0.483872
72,79,0,0.569232
72,80,0,0.518308
72,81,7,0.497122
72,82,7,0.337058
72,83,7,0.423889
72,84,7,0.391637
72,85,7,0.378092
72,86,7,0.386403
72,87,0,0.315994
72,88,8,0.381923
72,89,7,0.222152
72,90,8,0.311154
72,91,8,0.278023
72,92,8,0.201722
72,93,8,0.201722
72,94,8,0.201722
72,95,8,0.201722
72,96,10,0.046841
72,97,8,0.201722
72,98,8,0.201722
72,99,8,0.201722
73,0,4,0.954827
73,1,4,0.955509
73,2,3,0.946682
73,3,4,0.959876
73,4,3,0.936609
73,5,0,0.954923
73,6,4,0.948274
73,7,0,0.963074
73,8,0,0.948464
73,9,0,0.951332
73,10,5,0.948028
73,11,3,0.910361
73,12,4,0.926212
73,13,4,0.926063
73,14,4,0.920382
73,15,4,0.921444
73,16,0,0.921592
73,17,4,0.934983
73,18,0,0.920456
73,19,0,0.927871
73,20,4,0.898000
73,21,4,0.886499
73,22,5,0.896230
73,23,4,0.877101
73,24,5,0.894015
73,25,0,0.887888
73,26,4,0.876256
73,27,4,0.878965
73,28,4,0.860055
73,29,0,0.866292
73,30,5,0.846375
73,31,0,0.842536
73,32,0,0.834953
73,33,0,0.827507
73,34,6,0.822237
73,35,6,0.820327
73,36,0,0.771224
73,37,0,0.856135
73,38,8,0.876065
73,39,0,0.857078
73,40,7,0.847940
73,41,0,0.887238
73,42,0,0.850323
73,43,2,0.857298
73,44,2,0.844267
73,45,7,0.866989
73,46,0,0.877563
73,47,0,0.886852
73,48,0,0.907205
73,49,0,0.857012
73,50,4,0.849902
73,51,4,0.811494
73,52,5,0.836304
73,53,5,0.762287
73,54,5,0.807373
73,55,5,0.798308
73,56,5,0.791608
73,57,0,0.801897
73,58,0,0.794988
73,59,5,0.773601
73,60,0,0.770373
73,61,5,0.722114
73,62,5,0.710208
73,63,5,0.691268
73,64,6,0.688046
73,65,6,0.669588
73,66,5,0.674932
73,67,0,0.661707
73,68,0,0.693830
73,69,0,0.703740
73,70,6,0.605312
73,71,7,0.629163
73,72,6,0.570498
73,73,7,0.597449
73,74,0,0.531590
73,75,7,0.541186
73,76,7,0.553331
73,77,0,0.544036
73,78,7,0.537312
73,79,0,0.478684
73,80,7,0.529670
73,81,0,0.416219
73,82,7,0.446424
73,83,7,0.441721
73,84,7,0.402248
73,85,7,0.404301
73,86,0,0.325124
73,87,7,0.398291
73,88,0,0.282835
73,89,7,0.355101
73,90,8,0.326178
73,91,8,0.291737
73,92,8,0.212629
73,93,8,0.212629
73,94,8,0.212629
73,95,10,0.051361
73,96,8,0.212629
73,97,8,0.212629
73,98,8,0.212629
73,99,8,0.212629
74,0,4,0.965091
74,1,0,0.957440
74,2,4,0.962794
74,3,4,0.945099
74,4,4,0.956058
74,5,4,0.956996
74,6,0,0.958706
74,7,0,0.957782
74,8,0,0.975151
74,9,5,0.954557
74,10,4,0.925056
74,11,4,0.937762
74,12,4,0.936447
74,13,4,0.933269
74,14,4,0.935551
74,15,4,0.925564
74,16,0,0.934297
74,17,0,0.933684
74,18,0,0.950736
74,19,0,0.923871
74,20,4,0.912871
74,21,5,0.913111
74,22,4,0.876083
74,23,5,0.909897
74,24,4,0.866314
74,25,5,0.902089
74,26,5,0.888282
74,27,4,0.889934
74,28,0,0.922543
74,29,0,0.863156
74,30,5,0.852259
74,31,5,0.833014
74,32,6,0.870627
74,33,6,0.858737
74,34,6,0.855031
74,35,6,0.830343
74,36,0,0.866851
74,37,7,0.835698
74,38,0,0.890312
74,39,8,0.854316
74,40,0,0.890712
74,41,7,0.855088
74,42,7,0.868546
74,43,7,0.843363
74,44,7,0.884605
74,45,0,0.881171
74,46,3,0.874376
74,47,0,0.890033
74,48,0,0.920999
74,49,0,0.920417
74,50,4,0.834377
74,51,5,0.868288
74,52,4,0.786242
74,53,5,0.827096
74,54,5,0.818021
74,55,5,0.807688
74,56,5,0.803677
74,57,0,0.816947
74,58,0,0.809292
74,59,0,0.761144
74,60,5,0.745478
74,61,5,0.732869
74,62,5,0.723213
74,63,6,0.713079
74,64,6,0.691740
74,65,6,0.702287
74,66,0,0.706935
74,67,0,0.681030
74,68,5,0.702255
74,69,0,0.654971
74,70,6,0.658666
74,71,6,0.596988
74,72,0,0.662942
74,73,0,0.553576
74,74,6,0.562675
74,75,7,0.587437
74,76,6,0.533235
74,77,7,0.564748
74,78,0,0.571759
74,79,7,0.560242
74,80,0,0.471263
74,81,7,0.468410
74,82,7,0.473517
74,83,7,0.427795
74,84,7,0.421659
74,85,0,0.346322
74,86,7,0.418016
74,87,0,0.295561
74,88,7,0.385816
74,89,7,0.381383
74,90,8,0.319219
74,91,8,0.302749
74,92,8,0.220452
74,93,8,0.220452
74,94,9,0.054619
74,95,8,0.220452
74,96,8,0.220452
74,97,8,0.220452
74,98,8,0.220452
74,99,8,0.220452
75,0,3,0.958716
75,1,5,0.972672
75,2,3,0.949069
75,3,4,0.959405
75,4,0,0.961285
75,5,4,0.960701
75,6,4,0.963304
75,7,0,0.963207
75,8,4,0.966263
75,9,0,0.959142
75,10,4,0.942816
75,11,4,0.941972
75,12,3,0.935758
75,13,4,0.936219
75,14,3,0.929656
75,15,4,0.944081
75,16,0,0.940074
75,17,0,0.943076
75,18,4,0.932145
75,19,0,0.931968
75,20,4,0.914690
75,21,4,0.900023
75,22,4,0.911288
75,23,5,0.879870
75,24,4,0.899263
75,25,0,0.899626
75,26,0,0.889897
75,27,4,0.899186
75,28,0,0.904266
75,29,0,0.888886
75,30,0,0.800679
75,31,5,0.865473
75,32,5,0.839010
75,33,0,0.853311
75,34,5,0.835552
75,35,0,0.832767
75,36,2,0.795237
75,37,0,0.847437
75,38,0,0.783975
75,39,8,0.873761
75,40,6,0.871389
75,41,7,0.885659
75,42,7,0.866202
75,43,7,0.892656
75,44,0,0.855397
75,45,0,0.893048
75,46,0,0.892099
75,47,0,0.905682
75,48,0,0.921321
75,49,0,0.888658
75,50,4,0.890352
75,51,0,0.813862
75,52,4,0.847932
75,53,4,0.838508
75,54,4,0.826266
75,55,5,0.818610
75,56,5,0.810899
75,57,0,0.812322
75,58,0,0.811792
75,59,0,0.796544
75,60,5,0.758463
75,61,5,0.746069
75,62,5,0.735334
75,63,6,0.729689
75,64,6,0.728169
75,65,0,0.724969
75,66,5,0.704077
75,67,5,0.687627
75,68,0,0.695871
75,69,0,0.774390
75,70,6,0.633132
75,71,0,0.698281
75,72,0,0.576111
75,73,6,0.595244
75,74,6,0.606224
75,75,6,0.549910
75,76,0,0.614326
75,77,6,0.544975
75,78,7,0.589472
75,79,0,0.484193
75,80,7,0.504446
75,81,0,0.532310
75,82,7,0.440850
75,83,7,0.470325
75,84,0,0.370113
75,85,7,0.439431
75,86,0,0.349670
75,87,7,0.415627
75,88,7,0.411837
75,89,7,0.359185
75,90,8,0.358117
75,91,7,0.255076
75,92,7,0.229338
75,93,9,0.063408
75,94,7,0.229338
75,95,7,0.229338
75,96,7,0.229338
75,97,7,0.229338
75,98,7,0.229338
75,99,7,0.229338
76,0,4,0.975208
76,1,4,0.955733
76,2,4,0.964906
76,3,4,0.963317
76,4,4,0.963726
76,5,4,0.964871
76,6,0,0.972850
76,7,0,0.979051
76,8,0,0.975294
76,9,0,0.957440
76,10,4,0.950022
76,11,4,0.947333
76,12,4,0.949994
76,13,4,0.939005
76,14,4,0.943968
